!Header: VOA , dimensions: NSAV_COMM*REG [12*7], description: Value of commodity i output in region r
NSAV_COMM,REG,Value
others,Africa,xtax,-0.51037597656
Intermediate,Africa,xtax,592.82226563
others,Asia,xtax,-8.78906250000000E-0003
Intermediate,Asia,xtax,12239.875
gro,Europe,xtax,-4.640625
others,Europe,xtax,-23.734375
Intermediate,Europe,xtax,32513.75
Intermediate,N_America,xtax,-71.0625
Intermediate,Oceania,xtax,42.84375
others,S_America,xtax,-3.66210937500000E-0004
Intermediate,S_America,xtax,911.79296875
Intermediate,ROW,xtax,8.51287040859461E-0010
!Header: BX02, dimensions: TRAD_COMM*REG*IMPVALUE [6*7*2], description: Decomposition of imports from self at market prices: VIMS=VIWS+MTAX
TRAD_COMM,REG,IMPVALUE,Value
pdr,Africa,impcost,18.586175919
wht,Africa,impcost,61.049976349
gro,Africa,impcost,309.09890747
osd,Africa,impcost,117.56300354
others,Africa,impcost,1548.4056396
Intermediate,Africa,impcost,30438.251953
pdr,Asia,impcost,150.42823792
wht,Asia,impcost,972.93530273
gro,Asia,impcost,1148.9013672
osd,Asia,impcost,776.03540039
others,Asia,impcost,13432.686523
Intermediate,Asia,impcost,1606414.75
pdr,Europe,impcost,202.52912903
wht,Europe,impcost,4083.0957031
gro,Europe,impcost,4625.5527344
osd,Europe,impcost,2366.144043
others,Europe,impcost,40870.027344
Intermediate,Europe,impcost,3358555.5
pdr,N_America,impcost,151.16052246
wht,N_America,impcost,787.42755127
gro,N_America,impcost,1693.0662842
osd,N_America,impcost,1762.1390381
others,N_America,impcost,9284.9316406
Intermediate,N_America,impcost,726922.625
pdr,Oceania,impcost,6.1756739616
wht,Oceania,impcost,27.577325821
gro,Oceania,impcost,6.1778488159
osd,Oceania,impcost,6.0799999237
others,Oceania,impcost,259.77862549
Intermediate,Oceania,impcost,13663.425781
pdr,S_America,impcost,124.56990814
wht,S_America,impcost,902.9119873
gro,S_America,impcost,458.48297119
osd,S_America,impcost,1008.40625
others,S_America,impcost,1296.954834
Intermediate,S_America,impcost,65717
pdr,ROW,impcost,1.00000033853575E-0006
wht,ROW,impcost,1.00001079772482E-0006
gro,ROW,impcost,1.00001398095628E-0006
osd,ROW,impcost,1.00000329439353E-0006
others,ROW,impcost,4.00117687604507E-0006
Intermediate,ROW,impcost,5.10772370034829E-0005
pdr,Africa,mtax,0.14752960205
wht,Africa,mtax,1.3113327026
gro,Africa,mtax,35.329986572
osd,Africa,mtax,5.5146255493
others,Africa,mtax,133.59973145
Intermediate,Africa,mtax,1756.1054688
pdr,Asia,mtax,233.71754456
wht,Asia,mtax,31.29876709
gro,Asia,mtax,91.116821289
osd,Asia,mtax,377.7668457
others,Asia,mtax,1911.1992188
Intermediate,Asia,mtax,77934.125
pdr,Europe,mtax,0.77882385254
wht,Europe,mtax,224.74609375
gro,Europe,mtax,206.06103516
osd,Europe,mtax,44.373046875
others,Europe,mtax,878.453125
Intermediate,Europe,mtax,17840.25
gro,N_America,mtax,96.547851563
osd,N_America,mtax,0.52563476563
others,N_America,mtax,33.5234375
Intermediate,N_America,mtax,1876
wht,Oceania,mtax,0.083135604858
gro,Oceania,mtax,0.03968667984
osd,Oceania,mtax,0.15078687668
others,Oceania,mtax,19.155212402
Intermediate,Oceania,mtax,298.57617188
pdr,S_America,mtax,1.2812042236
wht,S_America,mtax,2.1600341797
gro,S_America,mtax,21.582519531
osd,S_America,mtax,10.671875
others,S_America,mtax,49.413818359
Intermediate,S_America,mtax,2689.84375
!Header: BX03, dimensions: TRAD_COMM*REG*MKTVALUE [6*7*2], description: Decomposition of cif values of own region - CIFDECOMP
TRAD_COMM,REG,MKTVALUE,Value
pdr,Africa,fob,17.027051926
wht,Africa,fob,57.943775177
gro,Africa,fob,284.38519287
osd,Africa,fob,105.55025482
others,Africa,fob,1389.6898193
Intermediate,Africa,fob,28393.205078
pdr,Asia,fob,137.98788452
wht,Asia,fob,905.65130615
gro,Asia,fob,1057.0853271
osd,Asia,fob,646.68548584
others,Asia,fob,11065.992188
Intermediate,Asia,fob,1530534.25
pdr,Europe,fob,200.37846375
wht,Europe,fob,3926.442627
gro,Europe,fob,4383.878418
osd,Europe,fob,2225.2578125
others,Europe,fob,37983.902344
Intermediate,Europe,fob,3285273.25
pdr,N_America,fob,146.27639771
wht,N_America,fob,761.2265625
gro,N_America,fob,1614.1293945
osd,N_America,fob,1726.1470947
others,N_America,fob,8820.4238281
Intermediate,N_America,fob,715738.6875
pdr,Oceania,fob,5.6478705406
wht,Oceania,fob,25.572422028
gro,Oceania,fob,5.6807351112
osd,Oceania,fob,5.0040230751
others,Oceania,fob,199.12660217
Intermediate,Oceania,fob,12746.723633
pdr,S_America,fob,113.92402649
wht,S_America,fob,837.0960083
gro,S_America,fob,421.60577393
osd,S_America,fob,763.73956299
others,S_America,fob,1072.5970459
Intermediate,S_America,fob,61259.636719
pdr,ROW,fob,1.00000033853575E-0006
wht,ROW,fob,1.00001079772482E-0006
gro,ROW,fob,1.00001398095628E-0006
osd,ROW,fob,1.00000329439353E-0006
others,ROW,fob,4.00117687604507E-0006
Intermediate,ROW,fob,5.10772370034829E-0005
pdr,Africa,trans,1.5591239929
wht,Africa,trans,3.1062011719
gro,Africa,trans,24.7137146
osd,Africa,trans,12.012748718
others,Africa,trans,158.71582031
Intermediate,Africa,trans,2045.046875
pdr,Asia,trans,12.440353394
wht,Asia,trans,67.283996582
gro,Asia,trans,91.816040039
osd,Asia,trans,129.34991455
others,Asia,trans,2366.6943359
Intermediate,Asia,trans,75880.5
pdr,Europe,trans,2.1506652832
wht,Europe,trans,156.65307617
gro,Europe,trans,241.67431641
osd,Europe,trans,140.88623047
others,Europe,trans,2886.125
Intermediate,Europe,trans,73282.25
pdr,N_America,trans,4.8841247559
wht,N_America,trans,26.20098877
gro,N_America,trans,78.936889648
osd,N_America,trans,35.991943359
others,N_America,trans,464.5078125
Intermediate,N_America,trans,11183.9375
pdr,Oceania,trans,0.52780342102
wht,Oceania,trans,2.0049037933
gro,Oceania,trans,0.49711370468
osd,Oceania,trans,1.0759768486
others,Oceania,trans,60.652023315
Intermediate,Oceania,trans,916.70214844
pdr,S_America,trans,10.645881653
wht,S_America,trans,65.815979004
gro,S_America,trans,36.877197266
osd,S_America,trans,244.66668701
others,S_America,trans,224.35778809
Intermediate,S_America,trans,4457.3632813
!Header: CM01, dimensions: TRAD_COMM*OUT*REG [6*3*7], description: Disposition of output - OUTDISP
TRAD_COMM,OUT,REG,Value
pdr,dom,Africa,5795.5600586
wht,dom,Africa,9081.0195313
gro,dom,Africa,19444.179688
osd,dom,Africa,7491.190918
others,dom,Africa,66498.5625
Intermediate,dom,Africa,1167175.25
Intermediate,trans,Africa,4680.9570313
pdr,export,Africa,89.384910583
wht,export,Africa,133.73596191
gro,export,Africa,405.71887207
osd,export,Africa,544.60565186
others,export,Africa,14761.642578
Intermediate,export,Africa,276376.8125
pdr,dom,Asia,79090.304688
wht,dom,Asia,27061.734375
gro,dom,Asia,22606.107422
osd,dom,Asia,30876.773438
others,dom,Asia,319859.21875
Intermediate,dom,Asia,18662174
Intermediate,trans,Asia,130410.92188
pdr,export,Asia,492.98364258
wht,export,Asia,1403.3078613
gro,export,Asia,1169.0332031
osd,export,Asia,1243.0380859
others,export,Asia,20526.464844
Intermediate,export,Asia,3088256.25
pdr,dom,Europe,1218.5692139
wht,dom,Europe,26711.398438
gro,dom,Europe,29162.587891
osd,dom,Europe,16633.439453
others,dom,Europe,177140.96875
Intermediate,dom,Europe,22993124
Intermediate,trans,Europe,194227.78125
pdr,export,Europe,206.54945374
wht,export,Europe,5810.3623047
gro,export,Europe,5291.777832
osd,export,Europe,2616.8225098
others,export,Europe,42277.875
Intermediate,export,Europe,4564532.5
pdr,dom,N_America,1061.7821045
wht,dom,N_America,2403.5961914
gro,dom,N_America,21215.103516
osd,dom,N_America,10802.963867
others,dom,N_America,78308.101563
Intermediate,dom,N_America,22150904
Intermediate,trans,N_America,28797.896484
pdr,export,N_America,532.38232422
wht,export,N_America,9185.2929688
gro,export,N_America,8185.0014648
osd,export,N_America,9470.4873047
others,export,N_America,20699.564453
Intermediate,export,N_America,1534651
pdr,dom,Oceania,43.589241028
wht,dom,Oceania,446.00692749
gro,dom,Oceania,485.39263916
osd,dom,Oceania,790.78936768
others,dom,Oceania,8437.0654297
Intermediate,dom,Oceania,1291912
Intermediate,trans,Oceania,2157.5185547
pdr,export,Oceania,16.124311447
wht,export,Oceania,2664.3405762
gro,export,Oceania,731.91033936
osd,export,Oceania,501.39297485
others,export,Oceania,3103.9526367
Intermediate,export,Oceania,137327.20313
pdr,dom,S_America,4326.4770508
wht,dom,S_America,3741.4155273
gro,dom,S_America,9242.9990234
osd,dom,S_America,12047.556641
others,dom,S_America,44837.335938
Intermediate,dom,S_America,2311820.5
Intermediate,trans,S_America,7579.4033203
pdr,export,S_America,134.23379517
wht,export,S_America,1856.4030762
gro,export,S_America,2494.5305176
osd,export,S_America,8921.6337891
others,export,S_America,18956.355469
Intermediate,export,S_America,324414.46875
pdr,dom,ROW,0.027252985165
wht,dom,ROW,0.029528584331
gro,dom,ROW,0.062810942531
osd,dom,ROW,0.058950014412
others,dom,ROW,1.0185749531
Intermediate,dom,ROW,148.62718201
Intermediate,trans,ROW,0.78558206558
pdr,export,ROW,8.47409886773676E-0004
wht,export,ROW,0.036929570138
gro,export,ROW,0.031564276665
osd,export,ROW,0.041104763746
others,export,ROW,0.23817141354
Intermediate,export,ROW,22.298406601
!Header: CM02, dimensions: TRAD_COMM*SALES*REG [6*3*7], description: Disposition of domestic goods - DOMSALESDISP
TRAD_COMM,SALES,REG,Value
pdr,production,Africa,2215.9821777
wht,production,Africa,3384.807373
gro,production,Africa,5518.1420898
osd,production,Africa,2322.020752
others,production,Africa,19840.507813
Intermediate,production,Africa,686134.4375
pdr,cons,Africa,3578.6838379
wht,cons,Africa,5693.9785156
gro,cons,Africa,13924.624023
osd,cons,Africa,5168.2539063
others,cons,Africa,46646.1875
Intermediate,cons,Africa,355237.21875
pdr,gov,Africa,0.89408826828
wht,gov,Africa,2.2340669632
gro,gov,Africa,1.4132304192
osd,gov,Africa,0.91633290052
others,gov,Africa,11.868766785
Intermediate,gov,Africa,125803.60938
pdr,production,Asia,75087.242188
wht,production,Asia,24066.25
gro,production,Asia,14154.023438
osd,production,Asia,26384.136719
others,production,Asia,177737.71875
Intermediate,production,Asia,12444346
pdr,cons,Asia,3970.0842285
wht,cons,Asia,2876.3232422
gro,cons,Asia,8425.2626953
osd,cons,Asia,4489.1279297
others,cons,Asia,141597.60938
Intermediate,cons,Asia,4660490
pdr,gov,Asia,32.980998993
wht,gov,Asia,119.16145325
gro,gov,Asia,26.822214127
osd,gov,Asia,3.5087506771
others,gov,Asia,523.88140869
Intermediate,gov,Asia,1557337.5
pdr,production,Europe,1214.7733154
wht,production,Europe,17612.806641
gro,production,Europe,26100.220703
osd,production,Europe,15244.640625
others,production,Europe,104830.47656
Intermediate,production,Europe,13451715
pdr,cons,Europe,3.5169069767
wht,cons,Europe,8801.765625
gro,cons,Europe,3025.3999023
osd,cons,Europe,1286.2288818
others,cons,Europe,70727.640625
Intermediate,cons,Europe,6529039
pdr,gov,Europe,0.2789786756
wht,gov,Europe,296.82623291
gro,gov,Europe,36.968021393
osd,gov,Europe,102.56921387
others,gov,Europe,1582.8537598
Intermediate,gov,Europe,3012369
pdr,production,N_America,1058.5738525
wht,production,N_America,2045.6136475
gro,production,N_America,20097.162109
osd,production,N_America,10219.425781
others,production,N_America,39561.316406
Intermediate,production,N_America,11527366
pdr,cons,N_America,3.1497175694
wht,cons,N_America,320.56695557
gro,cons,N_America,1109.9666748
osd,cons,N_America,520.22607422
others,cons,N_America,38110.464844
Intermediate,cons,N_America,8479818
pdr,gov,N_America,0.058565057814
wht,gov,N_America,37.415531158
gro,gov,N_America,7.974881649
osd,gov,N_America,63.311725616
others,gov,N_America,636.31652832
Intermediate,gov,N_America,2143719.25
pdr,production,Oceania,43.54875946
wht,production,Oceania,423.12188721
gro,production,Oceania,477.41455078
osd,production,Oceania,658.73028564
others,production,Oceania,5099.590332
Intermediate,production,Oceania,807170.8125
pdr,cons,Oceania,0.020290505141
wht,cons,Oceania,19.214252472
gro,cons,Oceania,7.0533370972
osd,cons,Oceania,121.659729
others,cons,Oceania,3274.6843262
Intermediate,cons,Oceania,353157.375
pdr,gov,Oceania,0.020192882046
wht,gov,Oceania,3.6707882881
gro,gov,Oceania,0.92476576567
osd,gov,Oceania,10.399378777
others,gov,Oceania,62.790336609
Intermediate,gov,Oceania,131583.84375
pdr,production,S_America,4288.140625
wht,production,S_America,3377.7224121
gro,production,S_America,6653.7871094
osd,production,S_America,12008.09375
others,production,S_America,27316.580078
Intermediate,production,S_America,1270082.75
pdr,cons,S_America,38.307285309
wht,cons,S_America,363.68963623
gro,cons,S_America,2589.1875
osd,cons,S_America,39.461105347
others,cons,S_America,17520.462891
Intermediate,cons,S_America,792572.1875
pdr,gov,S_America,0.029221488163
wht,gov,S_America,3.55702731758356E-0003
gro,gov,S_America,0.024173056707
osd,gov,S_America,1.40133767854422E-0003
others,gov,S_America,0.29411530495
Intermediate,gov,S_America,249165.46875
pdr,production,ROW,0.027112130076
wht,production,ROW,0.024680823088
gro,production,ROW,0.057479288429
osd,production,ROW,0.057355858386
others,production,ROW,0.60965585709
Intermediate,production,ROW,92.105102539
pdr,cons,ROW,1.40722491778433E-0004
wht,cons,ROW,4.33744443580508E-0003
gro,cons,ROW,5.26775233447552E-0003
osd,cons,ROW,1.36891123838722E-0003
others,cons,ROW,0.40162748098
Intermediate,cons,ROW,40.938159943
pdr,gov,ROW,1.33271342406260E-0007
wht,gov,ROW,5.10315992869437E-0004
gro,gov,ROW,6.39003774267621E-0005
osd,gov,ROW,2.25243609747849E-0004
others,gov,ROW,7.29163736104965E-0003
Intermediate,gov,ROW,15.58391571
!Header: CM03, dimensions: TRAD_COMM*SALES*REG [6*3*7], description: Disposition of imported goods - IMPSALESDISP
TRAD_COMM,SALES,REG,Value
pdr,production,Africa,44.000736237
wht,production,Africa,2762.0720215
gro,production,Africa,748.54370117
osd,production,Africa,416.16516113
others,production,Africa,2698.901123
Intermediate,production,Africa,210465.35938
pdr,cons,Africa,219.23475647
wht,cons,Africa,2859.6794434
gro,cons,Africa,1155.3868408
osd,cons,Africa,146.5489502
others,cons,Africa,1535.4547119
Intermediate,cons,Africa,75007.234375
pdr,gov,Africa,0.017951881513
wht,gov,Africa,1.7627340555
gro,gov,Africa,0.18214315176
osd,gov,Africa,0.060638219118
others,gov,Africa,1.2052776814
Intermediate,gov,Africa,3703.5883789
pdr,production,Asia,803.37280273
wht,production,Asia,8738.5400391
gro,production,Asia,8958.5976563
osd,production,Asia,14697.980469
others,production,Asia,21129.279297
Intermediate,production,Asia,2372810
pdr,cons,Asia,11.473794937
wht,cons,Asia,845.12445068
gro,cons,Asia,1752.6759033
osd,cons,Asia,1251.387207
others,cons,Asia,12802.592773
Intermediate,cons,Asia,465784.125
pdr,gov,Asia,0.23127447069
wht,gov,Asia,4.1852493286
gro,gov,Asia,57.025436401
osd,gov,Asia,1.4104310274
others,gov,Asia,53.068450928
Intermediate,gov,Asia,46920.417969
pdr,production,Europe,730.74291992
wht,production,Europe,4420.5039063
gro,production,Europe,5457.1123047
osd,production,Europe,10175.311523
others,production,Europe,36909.535156
Intermediate,production,Europe,3441836
pdr,cons,Europe,0.45825058222
wht,cons,Europe,2142.0275879
gro,cons,Europe,799.87072754
osd,cons,Europe,218.25021362
others,cons,Europe,44019.621094
Intermediate,cons,Europe,1283736.75
pdr,gov,Europe,0.12220159173
wht,gov,Europe,15.229283333
gro,gov,Europe,43.098953247
osd,gov,Europe,3.758998394
others,gov,Europe,379.88552856
Intermediate,gov,Europe,58052.457031
pdr,production,N_America,181.2247467
wht,production,N_America,828.96166992
gro,production,N_America,1550.2469482
osd,production,N_America,2393.6066895
others,production,N_America,11882.860352
Intermediate,production,N_America,1591492.5
pdr,cons,N_America,0.37731003761
wht,cons,N_America,0.31760245562
gro,cons,N_America,446.90744019
osd,cons,N_America,22.090713501
others,cons,N_America,11096.661133
Intermediate,cons,N_America,580210.125
pdr,gov,N_America,7.42004718631506E-0004
wht,gov,N_America,0.024732446298
gro,gov,N_America,11.832755089
osd,gov,N_America,2.176015377
others,gov,N_America,32.832298279
Intermediate,gov,N_America,3075.0375977
pdr,production,Oceania,9.0788059235
wht,production,Oceania,37.682434082
gro,production,Oceania,11.014250755
osd,production,Oceania,46.345123291
others,production,Oceania,621.7869873
Intermediate,production,Oceania,124252.57813
pdr,cons,Oceania,1.1101367474
wht,cons,Oceania,0.73579525948
gro,cons,Oceania,11.818995476
osd,cons,Oceania,4.7519197464
others,cons,Oceania,374.18341064
Intermediate,cons,Oceania,41427.289063
pdr,gov,Oceania,4.2020521164
wht,gov,Oceania,2.99376365728676E-0003
gro,gov,Oceania,1.9769899845
osd,gov,Oceania,0.14417125285
others,gov,Oceania,3.0540001392
Intermediate,gov,Oceania,2063.9633789
pdr,production,S_America,360.00592041
wht,production,S_America,2266.543457
gro,production,S_America,1330.2156982
osd,production,S_America,1221.9406738
others,production,S_America,1665.842041
Intermediate,production,S_America,246941.07813
pdr,cons,S_America,4.1387476921
wht,cons,S_America,269.89553833
gro,cons,S_America,395.2539978
osd,cons,S_America,50.688995361
others,cons,S_America,1604.4727783
Intermediate,cons,S_America,72520.140625
pdr,gov,S_America,6.86862599104643E-0003
wht,gov,S_America,5.24818804115057E-0003
gro,gov,S_America,0.02043380402
osd,gov,S_America,4.40209638327360E-0003
others,gov,S_America,0.42118102312
Intermediate,gov,S_America,831.34039307
pdr,production,ROW,1.01914734113961E-0003
wht,production,ROW,0.039209030569
gro,production,ROW,0.020738340914
osd,production,ROW,0.051220551133
others,production,ROW,0.14914493263
Intermediate,production,ROW,19.157913208
pdr,cons,ROW,1.17373554076039E-0006
wht,cons,ROW,4.56321955425665E-0004
gro,cons,ROW,0.011981616728
osd,cons,ROW,3.44638974638656E-0004
others,cons,ROW,0.12169237435
Intermediate,cons,ROW,4.1425523758
pdr,gov,ROW,6.40411890184822E-0010
wht,gov,ROW,2.99871601328050E-0007
gro,gov,ROW,1.60074105951935E-0003
osd,gov,ROW,4.61942072433885E-0005
others,gov,ROW,2.33506737276912E-0003
Intermediate,gov,ROW,0.16488802433
!Header: CM04, dimensions: TRAD_COMM*REG*OUTVALUE [6*7*2], description: Value of output at market prices:  VOM = VOA + OUTTAX
TRAD_COMM,REG,OUTVALUE,Value
pdr,Africa,prodrev,5885.640625
wht,Africa,prodrev,9056.5996094
gro,Africa,prodrev,19866.634766
osd,Africa,prodrev,8055.6191406
others,Africa,prodrev,80802.773438
Intermediate,Africa,prodrev,1430075.75
pdr,Asia,prodrev,80713.390625
wht,Asia,prodrev,32138.046875
gro,Asia,prodrev,23960.476563
osd,Asia,prodrev,32569.669922
others,Asia,prodrev,343504.59375
Intermediate,Asia,prodrev,21597112
pdr,Europe,prodrev,1440.2668457
wht,Europe,prodrev,32518.273438
gro,Europe,prodrev,34457.570313
osd,Europe,prodrev,22731.050781
others,Europe,prodrev,222107.71875
Intermediate,Europe,prodrev,27132388
pdr,N_America,prodrev,1721.8210449
wht,N_America,prodrev,11688.113281
gro,N_America,prodrev,32426.455078
osd,N_America,prodrev,20565.025391
others,N_America,prodrev,101396.23438
Intermediate,N_America,prodrev,23155164
pdr,Oceania,prodrev,59.739715576
wht,Oceania,prodrev,3110.362793
gro,Oceania,prodrev,1217.3129883
osd,Oceania,prodrev,1292.1958008
others,Oceania,prodrev,11541.138672
Intermediate,Oceania,prodrev,1404904.75
pdr,S_America,prodrev,4450.6899414
wht,S_America,prodrev,5521.140625
gro,S_America,prodrev,11655.720703
osd,S_America,prodrev,20593.205078
others,S_America,prodrev,63452.261719
Intermediate,S_America,prodrev,2616719.5
pdr,ROW,prodrev,0.028111185879
wht,ROW,prodrev,0.066465362906
gro,ROW,prodrev,0.094336628914
osd,ROW,prodrev,0.10009934008
others,ROW,prodrev,1.2568559647
Intermediate,ROW,prodrev,169.54754639
pdr,Africa,outtax,-0.69580078125
wht,Africa,outtax,158.15625
gro,Africa,outtax,-16.736328125
osd,Africa,outtax,-19.822753906
others,Africa,outtax,457.4296875
Intermediate,Africa,outtax,18157.25
pdr,Asia,outtax,-1130.1015625
wht,Asia,outtax,-3673.0039063
gro,Asia,outtax,-185.3359375
osd,Asia,outtax,-449.85742188
others,Asia,outtax,-3118.90625
