!Header: AG01, dimensions: REG*GDPEXPEND [7*5], description: GDPEXP = C + I + G + X - M, GDP from the expenditure side
REG,GDPEXPEND,Value
others,Intermediate,ROW,domestic,mktexp,7513.734375
Intermediate,Intermediate,ROW,domestic,mktexp,187338.40625
pdr,CGDS,ROW,domestic,mktexp,0.56771093607
wht,CGDS,ROW,domestic,mktexp,0.38984590769
gro,CGDS,ROW,domestic,mktexp,0.26999557018
osd,CGDS,ROW,domestic,mktexp,0.72774630785
others,CGDS,ROW,domestic,mktexp,6.942548275
Intermediate,CGDS,ROW,domestic,mktexp,35691.390625
pdr,pdr,Africa,imported,mktexp,3.0208959579
wht,pdr,Africa,imported,mktexp,0.10010161251
gro,pdr,Africa,imported,mktexp,0.016112823039
osd,pdr,Africa,imported,mktexp,5.96402620431036E-0004
others,pdr,Africa,imported,mktexp,0.018709572032
Intermediate,pdr,Africa,imported,mktexp,397.63986206
pdr,wht,Africa,imported,mktexp,0.010420157574
wht,wht,Africa,imported,mktexp,62.455436707
gro,wht,Africa,imported,mktexp,0.20632717013
osd,wht,Africa,imported,mktexp,0.027452811599
others,wht,Africa,imported,mktexp,15.576016426
Intermediate,wht,Africa,imported,mktexp,419.25814819
pdr,gro,Africa,imported,mktexp,0.063926525414
wht,gro,Africa,imported,mktexp,0.39518484473
gro,gro,Africa,imported,mktexp,27.287670135
osd,gro,Africa,imported,mktexp,0.31567278504
others,gro,Africa,imported,mktexp,11.543682098
Intermediate,gro,Africa,imported,mktexp,623.66192627
pdr,osd,Africa,imported,mktexp,0.11065725982
wht,osd,Africa,imported,mktexp,0.33961808681
gro,osd,Africa,imported,mktexp,0.089189894497
osd,osd,Africa,imported,mktexp,8.2479095459
others,osd,Africa,imported,mktexp,0.35821589828
Intermediate,osd,Africa,imported,mktexp,71.682632446
pdr,others,Africa,imported,mktexp,0.31491613388
wht,others,Africa,imported,mktexp,21.647880554
gro,others,Africa,imported,mktexp,4.1901369095
osd,others,Africa,imported,mktexp,2.1401622295
others,others,Africa,imported,mktexp,113.93598175
Intermediate,others,Africa,imported,mktexp,2333.3642578
pdr,Intermediate,Africa,imported,mktexp,14.921925545
wht,Intermediate,Africa,imported,mktexp,1917.4676514
gro,Intermediate,Africa,imported,mktexp,672.25128174
osd,Intermediate,Africa,imported,mktexp,125.49807739
others,Intermediate,Africa,imported,mktexp,518.7432251
Intermediate,Intermediate,Africa,imported,mktexp,93077.9375
pdr,CGDS,Africa,imported,mktexp,2.02295530471019E-0004
wht,CGDS,Africa,imported,mktexp,0.15514190495
gro,CGDS,Africa,imported,mktexp,2.07902005058713E-0004
osd,CGDS,Africa,imported,mktexp,1.66539556812495E-0003
others,CGDS,Africa,imported,mktexp,24.319547653
Intermediate,CGDS,Africa,imported,mktexp,29554.029297
pdr,pdr,Asia,imported,mktexp,69.813552856
wht,pdr,Asia,imported,mktexp,0.24335020781
gro,pdr,Asia,imported,mktexp,1.8411306143
osd,pdr,Asia,imported,mktexp,1.1798123121
others,pdr,Asia,imported,mktexp,2.9996626377
Intermediate,pdr,Asia,imported,mktexp,2773.338623
pdr,wht,Asia,imported,mktexp,0.017727222294
wht,wht,Asia,imported,mktexp,579.84753418
gro,wht,Asia,imported,mktexp,22.185787201
osd,wht,Asia,imported,mktexp,5.7312693596
others,wht,Asia,imported,mktexp,8.0942144394
Intermediate,wht,Asia,imported,mktexp,834.02502441
pdr,gro,Asia,imported,mktexp,0.034214865416
wht,gro,Asia,imported,mktexp,12.7864151
gro,gro,Asia,imported,mktexp,221.31796265
osd,gro,Asia,imported,mktexp,2.999489069
others,gro,Asia,imported,mktexp,29.841381073
Intermediate,gro,Asia,imported,mktexp,1230.1925049
pdr,osd,Asia,imported,mktexp,0.049231722951
wht,osd,Asia,imported,mktexp,9.2360916138
gro,osd,Asia,imported,mktexp,7.9157171249
osd,osd,Asia,imported,mktexp,51.52299881
others,osd,Asia,imported,mktexp,55.95382309
Intermediate,osd,Asia,imported,mktexp,598.48406982
pdr,others,Asia,imported,mktexp,0.44931194186
wht,others,Asia,imported,mktexp,41.308872223
gro,others,Asia,imported,mktexp,12.597316742
osd,others,Asia,imported,mktexp,9.0450611115
others,others,Asia,imported,mktexp,1291.8024902
Intermediate,others,Asia,imported,mktexp,8324.8251953
pdr,Intermediate,Asia,imported,mktexp,599.78924561
wht,Intermediate,Asia,imported,mktexp,9974.9873047
gro,Intermediate,Asia,imported,mktexp,11514.719727
osd,Intermediate,Asia,imported,mktexp,8508.7138672
others,Intermediate,Asia,imported,mktexp,14917.72168
Intermediate,Intermediate,Asia,imported,mktexp,1172577.5
pdr,CGDS,Asia,imported,mktexp,0.11345083266
wht,CGDS,Asia,imported,mktexp,38.659282684
gro,CGDS,Asia,imported,mktexp,36.767181396
osd,CGDS,Asia,imported,mktexp,12.115369797
others,CGDS,Asia,imported,mktexp,41.169895172
Intermediate,CGDS,Asia,imported,mktexp,251654.51563
pdr,pdr,Europe,imported,mktexp,4.5730261803
wht,pdr,Europe,imported,mktexp,0.095224663615
gro,pdr,Europe,imported,mktexp,0.12790745497
osd,pdr,Europe,imported,mktexp,0.27296575904
others,pdr,Europe,imported,mktexp,1.6530863047
Intermediate,pdr,Europe,imported,mktexp,109.45443726
pdr,wht,Europe,imported,mktexp,0.15897284448
wht,wht,Europe,imported,mktexp,286.73690796
gro,wht,Europe,imported,mktexp,3.3476319313
osd,wht,Europe,imported,mktexp,4.1562113762
others,wht,Europe,imported,mktexp,54.797203064
Intermediate,wht,Europe,imported,mktexp,1934.0721436
pdr,gro,Europe,imported,mktexp,0.081189356744
wht,gro,Europe,imported,mktexp,1.485372901
gro,gro,Europe,imported,mktexp,458.56402588
osd,gro,Europe,imported,mktexp,4.0944309235
others,gro,Europe,imported,mktexp,40.208553314
Intermediate,gro,Europe,imported,mktexp,1782.4215088
pdr,osd,Europe,imported,mktexp,0.037575133145
wht,osd,Europe,imported,mktexp,0.91644060612
gro,osd,Europe,imported,mktexp,1.6717134714
osd,osd,Europe,imported,mktexp,875.01300049
others,osd,Europe,imported,mktexp,19.326566696
Intermediate,osd,Europe,imported,mktexp,653.51599121
pdr,others,Europe,imported,mktexp,2.0485219955
wht,others,Europe,imported,mktexp,9.5171089172
gro,others,Europe,imported,mktexp,11.4579916
osd,others,Europe,imported,mktexp,15.465103149
others,others,Europe,imported,mktexp,3063.4267578
Intermediate,others,Europe,imported,mktexp,7694.7148438
pdr,Intermediate,Europe,imported,mktexp,304.84036255
wht,Intermediate,Europe,imported,mktexp,5038.0253906
gro,Intermediate,Europe,imported,mktexp,3764.7790527
osd,Intermediate,Europe,imported,mktexp,5737.0336914
others,Intermediate,Europe,imported,mktexp,25670.601563
Intermediate,Intermediate,Europe,imported,mktexp,1720352.875
pdr,CGDS,Europe,imported,mktexp,6.58957939594984E-0003
wht,CGDS,Europe,imported,mktexp,0.044011093676
gro,CGDS,Europe,imported,mktexp,0.70253014565
osd,CGDS,Europe,imported,mktexp,3.9838542938
others,CGDS,Europe,imported,mktexp,106.65084076
Intermediate,CGDS,Europe,imported,mktexp,365388.78125
pdr,pdr,N_America,imported,mktexp,4.5838451385
wht,pdr,N_America,imported,mktexp,0.020599935204
gro,pdr,N_America,imported,mktexp,1.08795985579490E-0003
osd,pdr,N_America,imported,mktexp,1.14407658111304E-0003
others,pdr,N_America,imported,mktexp,0.65100103617
Intermediate,pdr,N_America,imported,mktexp,43.843231201
pdr,wht,N_America,imported,mktexp,0.010623193346
wht,wht,N_America,imported,mktexp,32.057300568
gro,wht,N_America,imported,mktexp,7.2538967133
osd,wht,N_America,imported,mktexp,3.1619284153
others,wht,N_America,imported,mktexp,32.939754486
Intermediate,wht,N_America,imported,mktexp,740.14581299
pdr,gro,N_America,imported,mktexp,0.07291905582
wht,gro,N_America,imported,mktexp,0.094175808132
gro,gro,N_America,imported,mktexp,38.543071747
osd,gro,N_America,imported,mktexp,1.9930237532
others,gro,N_America,imported,mktexp,172.05877686
Intermediate,gro,N_America,imported,mktexp,1991.2680664
pdr,osd,N_America,imported,mktexp,0.099914826453
wht,osd,N_America,imported,mktexp,0.026347015053
gro,osd,N_America,imported,mktexp,6.2593822479
osd,osd,N_America,imported,mktexp,78.977539063
others,osd,N_America,imported,mktexp,0.22538934648
Intermediate,osd,N_America,imported,mktexp,679.33312988
pdr,others,N_America,imported,mktexp,0.066134355962
wht,others,N_America,imported,mktexp,0.33324304223
gro,others,N_America,imported,mktexp,9.0745000839
osd,others,N_America,imported,mktexp,0.024917369708
others,others,N_America,imported,mktexp,530.87908936
Intermediate,others,N_America,imported,mktexp,2239.2145996
pdr,Intermediate,N_America,imported,mktexp,134.17657471
wht,Intermediate,N_America,imported,mktexp,912.15423584
gro,Intermediate,N_America,imported,mktexp,1537.2567139
osd,Intermediate,N_America,imported,mktexp,2027.7857666
others,Intermediate,N_America,imported,mktexp,9359.8818359
Intermediate,Intermediate,N_America,imported,mktexp,741587.3125
osd,CGDS,N_America,imported,mktexp,8.68684053421021E-0003
others,CGDS,N_America,imported,mktexp,28.357873917
Intermediate,CGDS,N_America,imported,mktexp,204700.46875
pdr,pdr,Oceania,imported,mktexp,0.027594642714
wht,pdr,Oceania,imported,mktexp,8.54366080602631E-0005
gro,pdr,Oceania,imported,mktexp,2.07720313483151E-0005
osd,pdr,Oceania,imported,mktexp,1.06966872408520E-0005
others,pdr,Oceania,imported,mktexp,0.22416059673
Intermediate,pdr,Oceania,imported,mktexp,11.754781723
pdr,wht,Oceania,imported,mktexp,7.03388592228293E-0003
wht,wht,Oceania,imported,mktexp,0.60238873959
gro,wht,Oceania,imported,mktexp,0.25839051604
osd,wht,Oceania,imported,mktexp,3.0046424866
others,wht,Oceania,imported,mktexp,7.2434167862
Intermediate,wht,Oceania,imported,mktexp,170.33886719
pdr,gro,Oceania,imported,mktexp,3.54726938530803E-0003
wht,gro,Oceania,imported,mktexp,0.31555610895
gro,gro,Oceania,imported,mktexp,0.11456327885
osd,gro,Oceania,imported,mktexp,0.91546136141
others,gro,Oceania,imported,mktexp,3.7240552902
Intermediate,gro,Oceania,imported,mktexp,86.950187683
pdr,osd,Oceania,imported,mktexp,3.39302350766957E-0003
wht,osd,Oceania,imported,mktexp,0.053178519011
gro,osd,Oceania,imported,mktexp,0.015616929159
osd,osd,Oceania,imported,mktexp,1.6913923025
others,osd,Oceania,imported,mktexp,0.69356667995
Intermediate,osd,Oceania,imported,mktexp,12.485439301
pdr,others,Oceania,imported,mktexp,7.75861367583275E-0003
wht,others,Oceania,imported,mktexp,0.22211454809
gro,others,Oceania,imported,mktexp,0.26485690475
osd,others,Oceania,imported,mktexp,0.26749640703
others,others,Oceania,imported,mktexp,22.646289825
Intermediate,others,Oceania,imported,mktexp,383.00720215
pdr,Intermediate,Oceania,imported,mktexp,0.42484271526
wht,Intermediate,Oceania,imported,mktexp,6.3561205864
gro,Intermediate,Oceania,imported,mktexp,4.280813694
osd,Intermediate,Oceania,imported,mktexp,32.256786346
others,Intermediate,Oceania,imported,mktexp,342.74911499
Intermediate,Intermediate,Oceania,imported,mktexp,53934.792969
others,CGDS,Oceania,imported,mktexp,0.035814978182
Intermediate,CGDS,Oceania,imported,mktexp,17429.609375
pdr,pdr,S_America,imported,mktexp,20.255989075
wht,pdr,S_America,imported,mktexp,0.85931020975
gro,pdr,S_America,imported,mktexp,5.2983989716
osd,pdr,S_America,imported,mktexp,4.3318734169
others,pdr,S_America,imported,mktexp,3.7374231815
Intermediate,pdr,S_America,imported,mktexp,245.96685791
pdr,wht,S_America,imported,mktexp,0.18315669894
wht,wht,S_America,imported,mktexp,23.210792542
gro,wht,S_America,imported,mktexp,2.9032871723
osd,wht,S_America,imported,mktexp,2.5780289173
others,wht,S_America,imported,mktexp,2.2585926056
Intermediate,wht,S_America,imported,mktexp,177.56681824
pdr,gro,S_America,imported,mktexp,0.46854868531
wht,gro,S_America,imported,mktexp,1.3866986036
gro,gro,S_America,imported,mktexp,103.44434357
osd,gro,S_America,imported,mktexp,4.6265668869
others,gro,S_America,imported,mktexp,4.506986618
Intermediate,gro,S_America,imported,mktexp,220.63768005
pdr,osd,S_America,imported,mktexp,0.80424576998
wht,osd,S_America,imported,mktexp,0.52083015442
gro,osd,S_America,imported,mktexp,8.3278083801
osd,osd,S_America,imported,mktexp,18.968128204
others,osd,S_America,imported,mktexp,0.66130268574
Intermediate,osd,S_America,imported,mktexp,141.21060181
pdr,others,S_America,imported,mktexp,6.2889947891
wht,others,S_America,imported,mktexp,14.126921654
gro,others,S_America,imported,mktexp,65.535606384
osd,others,S_America,imported,mktexp,6.3459267616
others,others,S_America,imported,mktexp,197.88796997
Intermediate,others,S_America,imported,mktexp,2466.8474121
pdr,Intermediate,S_America,imported,mktexp,201.67286682
wht,Intermediate,S_America,imported,mktexp,1949.1486816
gro,Intermediate,S_America,imported,mktexp,1042.2416992
osd,Intermediate,S_America,imported,mktexp,908.7076416
others,Intermediate,S_America,imported,mktexp,2735.8640137
Intermediate,Intermediate,S_America,imported,mktexp,173973.28125
pdr,CGDS,S_America,imported,mktexp,0.44375160336
wht,CGDS,S_America,imported,mktexp,51.916912079
gro,CGDS,S_America,imported,mktexp,62.057365417
osd,CGDS,S_America,imported,mktexp,26.542404175
others,CGDS,S_America,imported,mktexp,81.149307251
Intermediate,CGDS,S_America,imported,mktexp,46298.894531
pdr,pdr,ROW,imported,mktexp,0.06111536175
wht,pdr,ROW,imported,mktexp,2.13084090501070E-0003
gro,pdr,ROW,imported,mktexp,0.012041885406
osd,pdr,ROW,imported,mktexp,2.35948618501425E-0003
others,pdr,ROW,imported,mktexp,7.83215928822756E-0003
Intermediate,pdr,ROW,imported,mktexp,14.913299561
pdr,wht,ROW,imported,mktexp,3.46870569046587E-0004
wht,wht,ROW,imported,mktexp,2.9298045635
gro,wht,ROW,imported,mktexp,0.83629262447
osd,wht,ROW,imported,mktexp,0.20748366416
others,wht,ROW,imported,mktexp,0.87595969439
Intermediate,wht,ROW,imported,mktexp,25.109745026
pdr,gro,ROW,imported,mktexp,1.00570661015808E-0003
wht,gro,ROW,imported,mktexp,0.90734320879
gro,gro,ROW,imported,mktexp,1.8909680843
osd,gro,ROW,imported,mktexp,0.33938410878
others,gro,ROW,imported,mktexp,4.1426053047
Intermediate,gro,ROW,imported,mktexp,42.361865997
pdr,osd,ROW,imported,mktexp,5.51588414236903E-0003
wht,osd,ROW,imported,mktexp,0.072862870991
gro,osd,ROW,imported,mktexp,0.18189668655
osd,osd,ROW,imported,mktexp,0.2947434783
others,osd,ROW,imported,mktexp,0.15365464985
Intermediate,osd,ROW,imported,mktexp,9.9726066589
pdr,others,ROW,imported,mktexp,0.010493342765
wht,others,ROW,imported,mktexp,0.4831250906
gro,others,ROW,imported,mktexp,0.75024545193
osd,others,ROW,imported,mktexp,0.72840297222
others,others,ROW,imported,mktexp,11.23029232
Intermediate,others,ROW,imported,mktexp,112.00468445
pdr,Intermediate,ROW,imported,mktexp,0.84767216444
wht,Intermediate,ROW,imported,mktexp,65.109313965
gro,Intermediate,ROW,imported,mktexp,90.713066101
osd,Intermediate,ROW,imported,mktexp,44.988723755
others,Intermediate,ROW,imported,mktexp,387.87826538
Intermediate,Intermediate,ROW,imported,mktexp,24590.363281
pdr,CGDS,ROW,imported,mktexp,2.93256627628580E-0004
wht,CGDS,ROW,imported,mktexp,0.029566211626
gro,CGDS,ROW,imported,mktexp,0.085835643113
osd,CGDS,ROW,imported,mktexp,9.80271771550179E-0003
others,CGDS,ROW,imported,mktexp,0.16485551
Intermediate,CGDS,ROW,imported,mktexp,4262.4907227
Intermediate,pdr,Africa,domestic,comtax,0.771484375
wht,wht,Africa,domestic,comtax,-1.52587890625000E-0005
Intermediate,wht,Africa,domestic,comtax,23.209228516
gro,gro,Africa,domestic,comtax,-3.05175781250000E-0005
Intermediate,gro,Africa,domestic,comtax,30.945800781
others,osd,Africa,domestic,comtax,-9.53674316406250E-0007
Intermediate,osd,Africa,domestic,comtax,3.557800293
others,others,Africa,domestic,comtax,1.22070312500000E-0004
Intermediate,others,Africa,domestic,comtax,87.403320313
gro,Intermediate,Africa,domestic,comtax,2.44140625000000E-0004
Intermediate,Intermediate,Africa,domestic,comtax,3394.65625
others,CGDS,Africa,domestic,comtax,1.99317932128906E-0003
Intermediate,CGDS,Africa,domestic,comtax,949.5703125
Land,pdr,Asia,domestic,comtax,-607.85351563
Capital,pdr,Asia,domestic,comtax,-548.90820313
pdr,pdr,Asia,domestic,comtax,-14.579101563
others,pdr,Asia,domestic,comtax,-77.950683594
Intermediate,pdr,Asia,domestic,comtax,-132.09570313
Land,wht,Asia,domestic,comtax,-31.150878906
Capital,wht,Asia,domestic,comtax,-10.637207031
wht,wht,Asia,domestic,comtax,-2.248046875
gro,wht,Asia,domestic,comtax,-0.43005943298
others,wht,Asia,domestic,comtax,-8.8828887939
Intermediate,wht,Asia,domestic,comtax,28.113769531
Land,gro,Asia,domestic,comtax,-32.84765625
Capital,gro,Asia,domestic,comtax,-15.863769531
pdr,gro,Asia,domestic,comtax,-0.010482788086
wht,gro,Asia,domestic,comtax,-1.7057342529
gro,gro,Asia,domestic,comtax,-0.42620849609
others,gro,Asia,domestic,comtax,-6.7661743164
Intermediate,gro,Asia,domestic,comtax,11.427734375
Land,osd,Asia,domestic,comtax,-7.6552734375
Capital,osd,Asia,domestic,comtax,-7.6408691406
osd,osd,Asia,domestic,comtax,-0.30993652344
Intermediate,osd,Asia,domestic,comtax,6.7124023438
Land,others,Asia,domestic,comtax,-3.15234375
Capital,others,Asia,domestic,comtax,-16.826171875
others,others,Asia,domestic,comtax,-1.0380859375
Intermediate,others,Asia,domestic,comtax,684.18359375
Land,Intermediate,Asia,domestic,comtax,-33.0390625
Capital,Intermediate,Asia,domestic,comtax,-399.75
pdr,Intermediate,Asia,domestic,comtax,-6.4921875
wht,Intermediate,Asia,domestic,comtax,-0.03759765625
gro,Intermediate,Asia,domestic,comtax,-4.888671875
others,Intermediate,Asia,domestic,comtax,-125.96875
Intermediate,Intermediate,Asia,domestic,comtax,42335
pdr,CGDS,Asia,domestic,comtax,0.12744522095
wht,CGDS,Asia,domestic,comtax,0.0166015625
gro,CGDS,Asia,domestic,comtax,0.019611358643
osd,CGDS,Asia,domestic,comtax,-0.013441085815
others,CGDS,Asia,domestic,comtax,11.104309082
Intermediate,CGDS,Asia,domestic,comtax,37466.75
Land,pdr,Europe,domestic,comtax,-46.00843811
pdr,pdr,Europe,domestic,comtax,-0.51626586914
others,pdr,Europe,domestic,comtax,-3.89099121093750E-0004
Intermediate,pdr,Europe,domestic,comtax,40.355651855
Land,wht,Europe,domestic,comtax,-7970.9404297
Capital,wht,Europe,domestic,comtax,-1892.3215332
pdr,wht,Europe,domestic,comtax,-0.32708311081
wht,wht,Europe,domestic,comtax,-360.86962891
gro,wht,Europe,domestic,comtax,-5.8236808777
osd,wht,Europe,domestic,comtax,-0.62244701385
others,wht,Europe,domestic,comtax,-12.616539001
Intermediate,wht,Europe,domestic,comtax,-765.32519531
Land,gro,Europe,domestic,comtax,-7006.9545898
Capital,gro,Europe,domestic,comtax,-2083.7207031
pdr,gro,Europe,domestic,comtax,-0.029399633408
wht,gro,Europe,domestic,comtax,-4.3043174744
gro,gro,Europe,domestic,comtax,-166.91906738
osd,gro,Europe,domestic,comtax,-0.3138666153
others,gro,Europe,domestic,comtax,-14.929748535
Intermediate,gro,Europe,domestic,comtax,-880.7578125
Land,osd,Europe,domestic,comtax,-8226.1523438
Capital,osd,Europe,domestic,comtax,-1527.2280273
pdr,osd,Europe,domestic,comtax,-4.91201877593994E-0003
wht,osd,Europe,domestic,comtax,-1.7640609741
gro,osd,Europe,domestic,comtax,-0.74414825439
osd,osd,Europe,domestic,comtax,-53.797729492
others,osd,Europe,domestic,comtax,-0.3977394104
Intermediate,osd,Europe,domestic,comtax,-472.10083008
Land,others,Europe,domestic,comtax,-260.99609375
Capital,others,Europe,domestic,comtax,-32.0546875
pdr,others,Europe,domestic,comtax,-0.058662414551
wht,others,Europe,domestic,comtax,-1.0147247314
gro,others,Europe,domestic,comtax,-0.89761352539
osd,others,Europe,domestic,comtax,-0.15256500244
others,others,Europe,domestic,comtax,-16.866699219
Intermediate,others,Europe,domestic,comtax,2118.5273438
Land,Intermediate,Europe,domestic,comtax,-1198.1884766
Capital,Intermediate,Europe,domestic,comtax,-12802.25
pdr,Intermediate,Europe,domestic,comtax,-1.0782470703
wht,Intermediate,Europe,domestic,comtax,-160.33984375
gro,Intermediate,Europe,domestic,comtax,-305.8828125
osd,Intermediate,Europe,domestic,comtax,-7.416015625
others,Intermediate,Europe,domestic,comtax,-320.64453125
Intermediate,Intermediate,Europe,domestic,comtax,127176.5
pdr,CGDS,Europe,domestic,comtax,0.017420530319
wht,CGDS,Europe,domestic,comtax,7.89451599121094E-0003
gro,CGDS,Europe,domestic,comtax,6.38961791992188E-0003
osd,CGDS,Europe,domestic,comtax,0.018384695053
others,CGDS,Europe,domestic,comtax,28.14440918
Intermediate,CGDS,Europe,domestic,comtax,77079.375
Land,pdr,N_America,domestic,comtax,-198.77224731
Capital,pdr,N_America,domestic,comtax,-8.3274536133
pdr,pdr,N_America,domestic,comtax,-3.5494918823
osd,pdr,N_America,domestic,comtax,-9.52625274658203E-0003
others,pdr,N_America,domestic,comtax,-0.15075016022
Intermediate,pdr,N_America,domestic,comtax,-25.049804688
Land,wht,N_America,domestic,comtax,-5437.2949219
Capital,wht,N_America,domestic,comtax,-81.834960938
wht,wht,N_America,domestic,comtax,-25.907836914
gro,wht,N_America,domestic,comtax,-3.124206543
